Amazon_Product_Name,Flipkart_Product_Name,Amazon_Color,Flipkart_Color,Product_Name_Similarity,Brand_Similarity,Color_Similarity
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B3, BLACK)",Black,Black,0.51,1,1
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B2/XTL, Black)",Black,Black,0.51,1,1
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK/TL, Black)",Black,Black,0.71,1,1
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 32 L Convection & Grill Microwave Oven  (MC32B7382QD/TL, Black)",Black,Black,0.58,1,1
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 28 L Convection Microwave Oven  (MC28A6035QS/TL, Sliver)",Black,"Silver, Black",0.61,1,0.71
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025VR, Black with Delight Red)",Black,Black,0.64,1,1
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5033CK, Black)",Black,Black,0.71,1,1
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B, Full Black)",Black,Full Black,0.51,1,0.71
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B/XTL, Black)",Black,Black,0.51,1,1
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD/XTL, Black)",Black,Black,0.51,1,1
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056CK/TL, Black)",Black,Black,0.65,1,1
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025QB/TL, Black)",Black,Black,0.76,1,1
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 28 L Slim Fry Convection & Grill Microwave Oven  (CE1041DSB2, Black)",Black,Black,0.58,1,1
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 21 L Convection Microwave Oven  (CE77JD-QB/TL, Black)",Black,Black,0.65,1,1
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 28 L Convection Microwave Oven  (MC28M6036CK/TL, Black)",Black,Black,0.76,1,1
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056QT/TL, Black)",Black,"Black, Grey",0.65,1,0.71
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CK/TL, Black)",Black,Black,0.61,1,1
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK, BLACK)",Black,Black,0.65,1,1
"Samsung 28 L Convection Microwave Oven with Moisture Sensor (MC28A5145VK/TL, Black, SlimFry)","SAMSUNG 28 L Slim Fry & Hot blast Convection Microwave Oven  (MC28M6035CK/TL, Black)",Black,Black,0.67,1,1
"Samsung 28L, Hotblast, Slim Fry, Multi Spit , Convection Microwave Oven with Tandoor and Curd making (MC28A6035QS/TL, Sliver, Best Diwali Gift, 10 Yr warranty)","SAMSUNG 28 L Convection Microwave Oven  (MC28A6035QS/TL, Sliver)",Silver,"Silver, Black",0.51,1,0.71
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 28 L Convection & Grill Microwave Oven  (MC28A5013AK, Black)",Black,Black,0.67,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 23 L Solo Microwave Oven  (MS23J5133AG/TL, Black)",Black,Black,0.6,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A6036QK, Black)",Black,Black,0.84,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B3/XTL, Black)",Black,Black,0.53,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 23 L Baker Series Grill Microwave Oven with Crusty Plate  (MG23T5012CK/TL, Black)",Black,Black,0.6,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 28 L Convection & Grill Microwave Oven  (CE1041DSB3, Black)",Black,Black,0.67,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5025VP/TL, Black with Pattern)",Black,Black,0.8,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B1/XTL, Black)",Black,Black,0.53,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CB/TL, Black)",Black,Black,0.72,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056QT/TL, Black)",Black,Black,0.67,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-M/TL, Mirror Black)",Black,Black,0.63,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5145VK/TL, Black)",Black,Black,0.78,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B3, BLACK)",Black,Black,0.56,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (CE117PC-B2/XTL, Black)",Black,Black,0.56,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK/TL, Black)",Black,Black,0.78,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 32 L Convection & Grill Microwave Oven  (MC32B7382QD/TL, Black)",Black,Black,0.63,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A6035QS/TL, Sliver)",Black,"Silver, Black",0.67,1,0.71
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025VR, Black with Delight Red)",Black,Black,0.7,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5033CK, Black)",Black,Black,0.77,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD-B, Full Black)",Black,Full Black,0.56,1,0.71
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B/XTL, Black)",Black,Black,0.56,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE73JD/XTL, Black)",Black,Black,0.56,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056CK/TL, Black)",Black,Black,0.72,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025QB/TL, Black)",Black,Black,0.84,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 28 L Slim Fry Convection & Grill Microwave Oven  (CE1041DSB2, Black)",Black,Black,0.63,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE77JD-QB/TL, Black)",Black,Black,0.72,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28M6036CK/TL, Black)",Black,Black,0.84,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056QT/TL, Black)",Black,"Black, Grey",0.72,1,0.71
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B1/XTL, Black)",Black,Black,0.53,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CK/TL, Black)",Black,Black,0.67,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK, BLACK)",Black,Black,0.72,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28A6036QK/TL, Black)","SAMSUNG 28 L Slim Fry & Hot blast Convection Microwave Oven  (MC28M6035CK/TL, Black)",Black,Black,0.74,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 28 L Convection & Grill Microwave Oven  (MC28A5013AK, Black)",Black,Black,0.59,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 23 L Solo Microwave Oven  (MS23J5133AG/TL, Black)",Black,Black,0.52,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 28 L Convection Microwave Oven  (MC28A6036QK, Black)",Black,Black,0.63,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 23 L Baker Series Grill Microwave Oven with Crusty Plate  (MG23T5012CK/TL, Black)",Black,Black,0.53,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 28 L Convection & Grill Microwave Oven  (CE1041DSB3, Black)",Black,Black,0.59,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5025VP/TL, Black with Pattern)",Black,Black,0.79,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CB/TL, Black)",Black,Black,0.63,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056QT/TL, Black)",Black,Black,0.59,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 21 L Convection Microwave Oven  (CE76JD-M/TL, Mirror Black)",Black,Black,0.55,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5145VK/TL, Black)",Black,Black,0.69,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK/TL, Black)",Black,Black,0.69,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 32 L Convection & Grill Microwave Oven  (MC32B7382QD/TL, Black)",Black,Black,0.55,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 28 L Convection Microwave Oven  (MC28A6035QS/TL, Sliver)",Black,"Silver, Black",0.59,1,0.71
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025VR, Black with Delight Red)",Black,Black,0.88,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5033CK, Black)",Black,Black,0.68,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056CK/TL, Black)",Black,Black,0.63,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 28 L Convection Microwave Oven  (MC28H5025QB/TL, Black)",Black,Black,0.73,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 28 L Slim Fry Convection & Grill Microwave Oven  (CE1041DSB2, Black)",Black,Black,0.55,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 21 L Convection Microwave Oven  (CE77JD-QB/TL, Black)",Black,Black,0.63,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 28 L Convection Microwave Oven  (MC28M6036CK/TL, Black)",Black,Black,0.73,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 32 L Convection Microwave Oven  (MC32K7056QT/TL, Black)",Black,"Black, Grey",0.63,1,0.71
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 32 L Convection Microwave Oven  (MC32A7056CK/TL, Black)",Black,Black,0.59,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 28 L Convection Microwave Oven  (MC28A5033CK, BLACK)",Black,Black,0.63,1,1
"Samsung 28 L Convection Microwave Oven with SlimFry (MC28H5025VR/TL, Black Delight Red Pattern)","SAMSUNG 28 L Slim Fry & Hot blast Convection Microwave Oven  (MC28M6035CK/TL, Black)",Black,Black,0.65,1,1
"Samsung 28L, Hotblast, Slim Fry, Multi Spit , Convection Microwave Oven with Tandoor and Curd making (MC28A6035QS/TL, Sliver, Best Diwali Gift, 10 Yr warranty)","SAMSUNG 28 L Convection Microwave Oven  (MC28A6035QS/TL, Sliver)",Silver,"Silver, Black",0.51,1,0.71
"Whirlpool 29 Litres Convection Microwave Oven With 300 Plus Auto Cook Menus (Magicook Pro 31CES-E, Black, Air Fryer)","Whirlpool 30 L Convection Microwave Oven  (Magicook Pro 32CE, Black)",Black,Black,0.58,1,1
"Whirlpool 29 Litres Convection Microwave Oven With 300 Plus Auto Cook Menus (Magicook Pro 31CES-E, Black, Air Fryer)","Whirlpool 24 L Convection Microwave Oven  (Magicook Pro 26CE, Black)",Black,Black,0.55,1,1
"Whirlpool 29 Litres Convection Microwave Oven With 300 Plus Auto Cook Menus (Magicook Pro 31CES-E, Black, Air Fryer)","Whirlpool 20 L Convection Microwave Oven  (Magicook Pro 22CE, Black)",Black,Black,0.58,1,1
"Whirlpool 29 Litres Convection Microwave Oven With 300 Plus Auto Cook Menus (Magicook Pro 31CES-E, Black, Air Fryer)","Whirlpool 29 L Convection Microwave Oven  (Magicook Pro 29L (Air-Fryer with Baking Plate & Rotisserie), Black)",Black,Black,0.72,1,1
"Whirlpool 29 Litres Convection Microwave Oven With 300 Plus Auto Cook Menus (Magicook Pro 31CES-E, Black, Air Fryer)","Whirlpool 30 L Convection Microwave Oven  (Magicook Pro 31CES (Air Fryer Inbuilt ), Black)",Black,Black,0.71,1,1
"Haier 30L Convection Microwave Oven (HIL3001CBSH, Black, Crispy Grill)","Haier 20 L Solo Microwave Oven  (HIL2001MWPH, Black)",Black,Black,0.54,1,1
"Haier 30L Convection Microwave Oven (HIL3001CBSH, Black, Crispy Grill)","Haier 23 L Convection Microwave Oven  (HIL2301CBSB, Black)",Black,"Black, Silver",0.63,1,0.71
"Haier 30L Convection Microwave Oven (HIL3001CBSH, Black, Crispy Grill)","Haier 20 L Solo Microwave Oven  (HIL2001MFPH, Black)",Black,Black,0.5,1,1
"Haier 30L Convection Microwave Oven (HIL3001CBSH, Black, Crispy Grill)","Haier 20 L Grill Microwave Oven  (HIL2001GBPH, Black)",Black,Black,0.68,1,1
"Haier 30L Convection Microwave Oven (HIL3001CBSH, Black, Crispy Grill)","Haier 30 L Convection Microwave Oven  (HIL3001CBSH, Black)",Black,Black,0.76,1,1
"Haier 30L Convection Microwave Oven (HIL3001CBSH, Black, Crispy Grill)","Haier 30 L Convection Microwave Oven  (HIL3001CBSH:IN, Black)",Black,Black,0.71,1,1
"Haier 30L Convection Microwave Oven (HIL3001CBSH, Black, Crispy Grill)","Haier 23 L Convection Microwave Oven  (HIL2302CRSH:IN/MWO/DL, Black)",Black,"Black, Silver",0.63,1,0.71
"Haier 30L Convection Microwave Oven (HIL3001CBSH, Black, Crispy Grill)","Haier 25 L Convection Microwave Oven  (HIL2501CBSH, Black)",Black,Black,0.63,1,1
"IFB 30 L Convection Microwave Oven with Oil Free Cooking (30BC5, Black, With Starter Kit)","IFB 30 L Convection Microwave Oven  (30BRC2, Black)",Black,Black,0.57,1,1
"IFB 30 L Convection Microwave Oven with Oil Free Cooking (30BC5, Black, With Starter Kit)","IFB 30 L Oil free cooking microwave with steam clean Convection Microwave Oven  (30BC5, Black)",Black,Black,0.81,1,1
"IFB 30 L Convection Microwave Oven with Oil Free Cooking (30BC5, Black, With Starter Kit)","IFB 30 L Convection Microwave Oven  (MICRO WAVE OVEN 30FRC2, Black)",Black,Black,0.55,1,1
"IFB 30 L Convection Microwave Oven with Oil Free Cooking (30BC5, Black, With Starter Kit)","IFB 20 L Convection Microwave Oven  (20BC4, Black)",Black,Black,0.51,1,1
"IFB 30 L Convection Microwave Oven with Oil Free Cooking (30BC5, Black, With Starter Kit)","IFB 28 L Convection Microwave Oven  (28BC5, Black)",Black,Black,0.51,1,1
"IFB 30 L Convection Microwave Oven with Oil Free Cooking (30BC5, Black, With Starter Kit)","IFB 25 L Convection Microwave Oven  (25BC3, Black)",Black,Black,0.51,1,1
"IFB 30 L Convection Microwave Oven with Oil Free Cooking (30BC5, Black, With Starter Kit)","IFB 25 L Convection Microwave Oven  (25BC3, Black)",Black,Black,0.51,1,1
"IFB 30 L Convection Microwave Oven with Oil Free Cooking (30BC5, Black, With Starter Kit)","IFB 30 L Convection & Grill Microwave Oven  (30BRC3, BLACK)",Black,Black,0.57,1,1
"IFB 30 L Convection Microwave Oven with Oil Free Cooking (30BC5, Black, With Starter Kit)","IFB 20 L Convection Microwave Oven  (20BC4 With Touch Key Pad 1200 Watt, Black)",Black,Black,0.58,1,1
"IFB 30 L Convection Microwave Oven (30BRC2, Black, With Starter Kit), Standard","IFB 30 L Convection Microwave Oven  (30BRC2, Black)",Black,Black,0.8,1,1
"IFB 30 L Convection Microwave Oven (30BRC2, Black, With Starter Kit), Standard","IFB 20 L Convection Microwave Oven  (20BC5, Black)",Black,Black,0.57,1,1
"IFB 30 L Convection Microwave Oven (30BRC2, Black, With Starter Kit), Standard","IFB 30 L Oil free cooking microwave with steam clean Convection Microwave Oven  (30BC5, Black)",Black,Black,0.6,1,1
"IFB 30 L Convection Microwave Oven (30BRC2, Black, With Starter Kit), Standard","IFB 23 L Convection Microwave Oven  (23BC4, Black)",Black,Black,0.57,1,1
"IFB 30 L Convection Microwave Oven (30BRC2, Black, With Starter Kit), Standard","IFB 30 L Convection Microwave Oven  (MICRO WAVE OVEN 30FRC2, Black)",Black,Black,0.67,1,1
"IFB 30 L Convection Microwave Oven (30BRC2, Black, With Starter Kit), Standard","IFB 20 L Convection Microwave Oven  (20BC4, Black)",Black,Black,0.62,1,1
"IFB 30 L Convection Microwave Oven (30BRC2, Black, With Starter Kit), Standard","IFB 28 L Convection Microwave Oven  (28BC5, Black)",Black,Black,0.62,1,1
"IFB 30 L Convection Microwave Oven (30BRC2, Black, With Starter Kit), Standard","IFB 25 L Convection Microwave Oven  (25BC3, Black)",Black,Black,0.62,1,1
"IFB 30 L Convection Microwave Oven (30BRC2, Black, With Starter Kit), Standard","IFB 25 L Convection Microwave Oven  (25BC3, Black)",Black,Black,0.62,1,1
"IFB 30 L Convection Microwave Oven (30BRC2, Black, With Starter Kit), Standard","IFB 25 L Convection Microwave Oven  (25BC4, Black)",Black,"Black, Grey",0.57,1,0.71
"IFB 30 L Convection Microwave Oven (30BRC2, Black, With Starter Kit), Standard","IFB 30 L Convection & Grill Microwave Oven  (30BRC3, BLACK)",Black,Black,0.68,1,1
"IFB 30 L Convection Microwave Oven (30BRC2, Black, With Starter Kit), Standard","IFB 23 L Convection Microwave Oven  (23BC5, Black)",Black,Black,0.57,1,1
"IFB 30 L Convection Microwave Oven (30BRC2, Black, With Starter Kit), Standard","IFB 20 L Convection Microwave Oven  (20BC4 With Touch Key Pad 1200 Watt, Black)",Black,Black,0.6,1,1
"IFB 30 L Convection Microwave Oven (30FRC2, Floral Pattern) (Black), STANDARD","IFB 30 L Convection Microwave Oven  (30BRC2, Black)",Black,Black,0.72,1,1
